question_id,correct_answer,confused_answer,correct_rate
16638,a,d,0.6451612903225806
16251,b,c,0.7142857142857143
12184,b,c,0.6428571428571429
13828,b,c,0.48484848484848486
14257,b,c,0.6307692307692307
16140,a,b,0.64
14743,a,c,0.5423728813559322
16141,c,b,0.7142857142857143
16062,d,c,0.6206896551724138
12174,a,c,0.8148148148148148
13033,b,c,0.3076923076923077
16814,c,a,0.23076923076923078
15788,a,b,0.19230769230769232
14516,b,c,0.5483870967741935
12873,b,c,0.54
12055,c,d,0.7916666666666666
16563,b,a,0.6027397260273972
13264,a,c,0.7166666666666667
16545,c,d,0.7037037037037037
12000,b,d,0.5185185185185185
16163,c,b,0.6595744680851063
15058,a,c,0.7377049180327869
13585,b,a,0.5
15871,c,b,0.7910447761194029
14511,c,b,0.36
12364,c,b,0.3793103448275862
13600,b,c,0.5967741935483871
2853,c,a,0.7428571428571429
2855,a,c,0.8333333333333334
2854,c,d,0.6428571428571429
15110,a,c,0.828125
15111,b,c,0.8928571428571429
12624,b,a,0.7166666666666667
5106,d,a,0.75
13480,c,b,0.8974358974358975
15830,a,c,0.7857142857142857
7471,a,d,0.42
7472,b,c,0.6470588235294118
15185,b,c,0.8
907,c,a,0.803030303030303
5831,d,a,0.746031746031746
5883,a,b,0.7674418604651163
15822,a,b,0.6818181818181818
13046,c,b,0.6909090909090909
13471,d,a,0.22580645161290322
12927,c,b,0.75
15144,b,a,0.29464285714285715
16165,c,b,0.42857142857142855
9584,b,a,0.7910447761194029
15291,a,c,0.7333333333333333
14260,a,c,0.5961538461538461
13156,a,c,0.5135135135135135
16579,d,c,0.16666666666666666
16581,a,c,0.8333333333333334
16580,b,c,0.8333333333333334
5541,c,d,0.9354838709677419
4723,a,b,0.8333333333333334
13257,b,a,0.6774193548387096
14740,b,a,0.7222222222222222
12924,c,b,0.9193548387096774
14953,a,c,0.6078431372549019
14685,b,c,0.7301587301587301
15286,a,b,0.8181818181818182
12316,c,b,0.475
16252,d,a,0.10810810810810811
13478,a,b,0.375
15193,c,a,0.9242424242424242
15863,d,b,0.5714285714285714
15227,d,a,0.25925925925925924
15184,c,b,0.5901639344262295
13098,c,b,0.7692307692307693
13089,a,d,0.5151515151515151
15782,d,b,0.391304347826087
12009,c,a,0.46153846153846156
14931,b,a,0.6756756756756757
13191,b,a,0.4074074074074074
13299,c,d,0.7241379310344828
16146,a,b,0.8
16261,d,a,0.34375
16022,b,a,0.6363636363636364
14922,b,c,0.6153846153846154
15301,c,a,0.5625
16024,b,c,0.7857142857142857
16025,a,b,0.7857142857142857
16023,d,c,0.42857142857142855
16879,d,a,0.7
16875,b,d,0.95
16878,d,b,0.7
16876,c,b,0.7
16877,a,d,0.4
12908,b,d,0.6666666666666666
12910,d,a,0.8333333333333334
12907,d,c,0.6666666666666666
12909,d,a,0.8333333333333334
12906,b,c,0.8333333333333334
13189,b,d,0.3157894736842105
13036,c,b,0.15151515151515152
14218,d,c,0.6470588235294118
14219,c,d,0.5882352941176471
14217,b,a,0.8235294117647058
14198,b,c,0.5
14197,c,a,0.6666666666666666
14196,c,d,0.8333333333333334
15191,b,c,0.5616438356164384
16085,d,b,0.9259259259259259
16084,b,a,0.6666666666666666
16086,d,a,0.35185185185185186
16083,c,a,0.7407407407407407
13262,c,a,0.7407407407407407
13341,a,d,0.6060606060606061
13339,a,d,0.8484848484848485
13340,b,a,0.45454545454545453
13771,c,a,0.2857142857142857
13770,b,d,0.7142857142857143
13769,d,a,0.5714285714285714
16676,d,a,0.6666666666666666
16675,c,b,0.8888888888888888
16677,a,b,0.5555555555555556
13395,b,c,0.2857142857142857
13394,a,b,0.8571428571428571
13396,c,b,0.14285714285714285
13405,a,d,0.6666666666666666
13403,c,d,1.0
13404,b,d,0.0
16304,c,a,0.7894736842105263
16306,b,a,0.8771929824561403
16303,d,a,0.7543859649122807
16305,d,b,0.2631578947368421
13498,b,d,0.8461538461538461
13495,b,c,0.7307692307692307
13496,b,a,0.7692307692307693
13494,a,c,0.9230769230769231
13497,d,a,0.7307692307692307
15648,b,c,0.5416666666666666
15554,c,a,0.7777777777777778
15455,a,c,0.5
15453,d,b,0.75
15452,c,d,0.6875
15454,b,c,0.5
15451,c,d,0.8125
15396,d,b,0.75
15394,d,c,1.0
15398,b,c,0.9166666666666666
15395,a,b,0.7272727272727273
15397,a,c,0.75
13469,b,c,0.41379310344827586
16387,b,a,0.7241379310344828
15226,d,c,0.8529411764705882
16768,a,c,0.9090909090909091
14348,a,b,0.782608695652174
16904,d,c,0.4666666666666667
12062,c,b,0.5757575757575758
12321,a,b,0.6216216216216216
16619,d,c,0.8333333333333334
13193,b,c,0.59375
16245,c,a,0.9
13171,b,d,0.7692307692307693
15957,a,d,0.7333333333333333
15371,c,d,0.52
5605,a,d,0.8928571428571429
8678,a,b,0.84
5462,d,b,0.7297297297297297
5443,b,c,0.9863013698630136
16453,a,c,0.796875
15296,a,c,0.6379310344827587
13569,b,c,0.8
13570,b,a,0.8
13571,d,c,1.0
13966,b,a,0.9583333333333334
13965,d,c,0.5416666666666666
13967,c,a,0.7916666666666666
12284,c,b,0.5555555555555556
12286,d,b,0.3333333333333333
12285,c,d,1.0
13691,a,d,0.3333333333333333
13690,b,a,0.3333333333333333
13689,c,d,0.0
12045,d,b,0.7931034482758621
13936,b,c,0.8
13935,a,d,0.8
13937,d,a,0.6
12317,a,c,0.7586206896551724
13025,b,c,0.64
14048,b,a,0.875
14049,d,b,0.625
14047,a,d,0.375
14195,b,a,0.0
14193,d,c,0.3333333333333333
14194,b,d,1.0
12862,d,b,0.8333333333333334
12863,a,d,1.0
12861,d,a,0.8333333333333334
15207,a,b,0.8
15208,c,b,0.6
15209,b,d,0.4
16636,b,c,0.8571428571428571
12187,d,c,0.6
15369,c,b,0.1935483870967742
16554,d,a,0.26666666666666666
15368,b,d,0.25925925925925924
16448,c,b,0.34285714285714286
16635,a,d,0.6666666666666666
15950,b,c,0.36585365853658536
16013,d,c,1.0
16014,a,d,1.0
16015,b,c,0.75
13749,a,d,0.8
13748,b,c,0.8
13750,d,c,0.8
13949,c,d,0.4090909090909091
13947,b,c,0.8636363636363636
13948,d,c,0.9090909090909091
13830,b,c,0.6666666666666666
1911,c,b,0.8979591836734694
1912,a,c,0.574468085106383
1913,a,c,0.5106382978723404
15055,c,b,0.4146341463414634
16682,c,a,0.42857142857142855
16683,a,c,0.7857142857142857
16681,b,d,0.42857142857142855
13805,c,d,1.0
13806,c,d,1.0
13807,d,b,0.5
13603,b,c,0.7419354838709677
13566,c,b,0.8421052631578947
13567,c,a,0.8947368421052632
13568,a,d,0.42105263157894735
14088,a,d,0.8
14090,b,d,0.3
14089,a,d,0.6
16493,d,c,0.6
16494,c,b,0.7
16495,a,b,0.7
15072,c,a,0.3333333333333333
15071,b,c,0.7222222222222222
15073,c,a,0.8333333333333334
15768,b,d,0.48148148148148145
15969,b,d,0.4166666666666667
15968,c,b,0.3333333333333333
15966,a,b,0.375
15970,d,a,0.375
15967,b,a,0.2916666666666667
14946,a,d,0.7272727272727273
14944,c,d,1.0
14943,a,d,0.9090909090909091
14945,a,b,0.5454545454545454
13465,c,a,0.0
13466,a,d,1.0
13464,b,a,0.75
13467,d,b,0.5
14725,a,d,0.18181818181818182
14722,d,b,0.36363636363636365
14726,b,c,0.7272727272727273
14724,c,b,0.18181818181818182
14723,a,b,0.2727272727272727
14185,d,b,0.4642857142857143
14187,d,c,0.8571428571428571
14186,a,d,0.7857142857142857
14184,c,b,0.6785714285714286
14183,a,d,0.6071428571428571
16844,b,d,0.25
16843,a,b,0.0
16842,c,b,0.75
14784,b,d,0.5
14787,b,d,0.5
14786,a,b,0.75
14785,a,b,0.75
16064,b,a,0.15384615384615385
16541,c,a,0.7352941176470589
16552,b,a,0.41935483870967744
16380,a,b,0.42105263157894735
16546,d,a,0.7297297297297297
15087,c,d,0.9166666666666666
15086,a,d,0.9166666666666666
16345,b,d,1.0
16344,d,b,0.6666666666666666
16343,d,c,0.3333333333333333
16342,c,d,0.6666666666666666
13632,d,a,0.5
13633,d,c,1.0
13631,d,a,0.16666666666666666
13634,d,a,0.8333333333333334
13635,b,c,0.5
12913,b,c,0.375
12911,d,c,1.0
12912,a,b,0.875
12915,b,d,0.75
12914,c,a,0.75
12484,a,d,0.0
12480,d,c,0.2857142857142857
12481,c,d,0.7142857142857143
12482,d,c,0.2857142857142857
12483,b,c,0.8571428571428571
14646,d,a,0.5087719298245614
14645,c,b,0.7543859649122807
14648,b,a,0.9473684210526315
14647,d,b,0.5263157894736842
16153,a,b,0.42857142857142855
12732,c,d,1.0
12733,d,c,0.6666666666666666
14813,a,d,0.9333333333333333
14814,d,c,0.8666666666666667
14812,b,c,0.4666666666666667
14816,c,a,0.6
14815,a,b,0.26666666666666666
14011,b,d,0.5
14012,c,d,1.0
14013,a,b,0.0
11999,c,d,0.875
12478,b,a,0.5714285714285714
12477,b,d,0.5714285714285714
12475,d,b,0.7142857142857143
12476,d,c,0.2857142857142857
12479,c,b,0.7142857142857143
13499,a,d,0.6666666666666666
13500,b,d,0.8333333333333334
13501,d,a,0.3333333333333333
13503,b,d,0.5
13502,c,d,1.0
15977,d,a,0.0
15978,b,a,0.6666666666666666
15980,c,a,0.6666666666666666
15979,b,a,0.6666666666666666
15976,b,c,0.6666666666666666
14825,a,b,0.2857142857142857
14824,b,a,0.42857142857142855
14823,a,b,0.5714285714285714
14826,c,b,0.5714285714285714
14822,d,c,0.7142857142857143
15732,a,d,1.0
15734,d,c,0.75
15733,d,c,0.25
12104,c,b,0.8
12101,c,b,0.6
12103,b,c,0.6
12102,d,b,0.8
13310,d,a,0.5
13309,a,c,0.5
13311,b,d,0.3333333333333333
13074,d,c,0.5
13073,d,c,1.0
13072,a,c,0.75
12252,a,d,0.6
12253,b,c,0.4
12251,b,c,0.8
16029,a,d,0.8333333333333334
16030,d,a,0.75
16031,c,d,0.25
15280,a,c,0.8
15281,d,c,0.4
15279,b,a,0.6
14671,d,c,0.0
14674,d,c,0.6
14673,b,a,0.4
14670,a,c,0.4
14672,a,d,0.2
16292,b,c,0.6
16288,c,b,0.9333333333333333
16291,b,d,0.6
16290,d,c,0.6666666666666666
16289,a,b,0.8
12126,a,d,0.5
12124,b,c,0.5
12125,d,c,0.6666666666666666
12123,c,b,0.8333333333333334
12487,b,d,0.6666666666666666
12486,a,c,0.8333333333333334
12485,a,d,0.16666666666666666
12489,c,b,0.3333333333333333
12488,b,c,0.5
16479,c,a,0.75
16480,a,c,0.75
16478,c,b,0.875
16481,d,c,0.75
16477,d,c,0.875
16851,a,d,1.0
16852,c,a,0.8333333333333334
16853,b,a,0.8333333333333334
16530,d,a,0.8
16529,b,d,0.4
16528,c,b,0.6
13520,b,d,0.6666666666666666
13522,b,d,1.0
13521,a,c,0.6666666666666666
14086,b,a,0.2
14085,b,c,0.2
14087,d,c,0.4
14318,d,c,1.0
14320,d,b,0.75
14319,b,a,0.75
15543,b,d,1.0
15545,c,a,0.4
15544,a,d,0.3
13643,d,b,0.0
13642,d,c,0.6666666666666666
13641,b,d,0.3333333333333333
13721,d,c,1.0
13722,a,d,1.0
13720,b,d,0.75
16593,a,d,1.0
16592,d,c,0.75
16591,b,d,0.5
12962,a,c,0.7
12961,d,b,0.7666666666666667
12960,a,d,0.6
15700,c,d,0.7
15701,c,b,0.6
15702,b,a,0.5
16796,d,b,0.8571428571428571
16798,a,c,0.8571428571428571
16797,a,d,0.7142857142857143
13337,c,d,1.0
13336,c,d,0.8888888888888888
13338,b,c,0.7777777777777778
16008,b,c,0.4
16007,d,c,1.0
16009,c,a,0.4
12919,d,c,0.6666666666666666
12920,b,a,0.3333333333333333
12916,b,c,0.6666666666666666
12918,d,c,0.6666666666666666
12917,c,b,0.6666666666666666
13374,d,b,0.8571428571428571
13372,a,c,0.8571428571428571
13373,b,a,0.0
13371,d,c,0.7142857142857143
13370,b,c,0.8571428571428571
13504,b,d,0.6
13506,d,c,0.6
13507,a,b,0.4
13508,b,d,0.6
13505,b,d,0.8
12216,d,c,1.0
12217,a,d,0.6666666666666666
12220,c,b,0.3333333333333333
12218,d,a,0.3333333333333333
12219,a,b,0.6666666666666666
12093,a,c,0.0
12094,b,d,0.5
12095,b,d,0.0
12096,c,b,0.5
13456,d,c,0.5714285714285714
13457,d,c,0.7142857142857143
13458,d,c,0.0
13459,c,b,0.7142857142857143
16439,a,c,0.3333333333333333
16438,b,c,0.3333333333333333
16440,d,c,1.0
16441,c,a,0.6666666666666666
14582,b,d,0.6666666666666666
14581,c,b,0.8333333333333334
14580,d,c,1.0
14299,b,c,0.5555555555555556
14300,d,c,0.6666666666666666
14298,d,a,0.7777777777777778
14296,b,a,0.3333333333333333
14297,a,c,0.6666666666666666
15131,d,a,0.75
15132,d,c,0.5
15130,a,c,0.75
15129,b,d,0.5
14094,b,a,0.7
14096,d,b,0.6
14095,d,c,0.4
14387,b,a,0.725
348,a,b,0.73
2023,b,c,0.8245614035087719
2024,a,c,0.8620689655172413
2022,d,a,0.6140350877192983
5893,c,a,0.6086956521739131
15556,d,b,0.6363636363636364
13758,c,d,1.0
13759,a,d,1.0
13757,b,d,1.0
12775,a,c,0.5
12777,c,a,0.6666666666666666
12776,a,c,0.4444444444444444
13673,c,d,1.0
13671,b,c,0.75
13672,c,d,0.75
16187,c,d,1.0
16188,c,a,0.6666666666666666
16189,b,c,0.6666666666666666
16099,b,a,0.4074074074074074
4682,a,d,0.8
1403,a,b,0.575
1402,b,c,0.8860759493670886
1401,b,d,0.8481012658227848
5140,a,c,0.8596491228070176
14266,c,b,0.7974683544303798
13218,c,d,1.0
13219,a,d,1.0
13220,b,d,1.0
16899,b,d,0.5416666666666666
3723,b,d,0.7551020408163265
5641,b,d,0.7741935483870968
4982,c,b,0.8571428571428571
6420,a,c,0.8421052631578947
1959,c,d,0.8727272727272727
1961,d,b,0.8545454545454545
1960,b,c,0.7818181818181819
4455,a,b,0.7878787878787878
4696,a,d,0.8857142857142857
5604,a,b,0.9642857142857143
4721,b,c,0.8947368421052632
14334,b,c,0.5
14335,d,c,0.5
14333,d,c,1.0
16185,b,d,0.8
16186,c,a,0.8
16184,a,d,1.0
12088,b,d,0.5555555555555556
12089,b,c,0.7777777777777778
12087,a,c,0.8888888888888888
14332,c,b,0.6111111111111112
14331,b,d,1.0
14330,a,c,0.6111111111111112
13242,a,c,0.6666666666666666
13239,d,c,1.0
13241,a,c,0.3333333333333333
13240,a,d,0.3333333333333333
14633,b,c,0.6612903225806451
15161,a,d,0.7142857142857143
15160,c,d,0.8571428571428571
15159,a,d,0.7142857142857143
16715,a,d,1.0
16717,d,c,0.3333333333333333
16716,c,b,0.3333333333333333
12051,b,c,0.76
14147,b,d,1.0
14146,c,d,0.6
14145,c,d,0.2
12398,a,b,0.75
12397,a,d,1.0
12399,d,c,1.0
15817,a,d,0.5
15815,d,c,0.75
15816,b,c,0.75
13474,c,d,0.6111111111111112
16792,c,a,0.3333333333333333
16790,c,b,0.4444444444444444
16791,a,c,0.7777777777777778
16819,b,d,0.9230769230769231
12057,b,d,0.92
16816,c,b,0.6875
12003,d,a,0.6333333333333333
7583,d,a,0.5229357798165137
7584,c,b,0.990909090909091
7585,c,d,0.9
7586,b,a,0.5137614678899083
14699,a,d,0.4
14697,d,c,1.0
14698,b,a,0.9
16193,c,a,0.2857142857142857
16194,b,a,0.8571428571428571
16195,b,d,0.7142857142857143
14830,c,d,0.4
14831,b,d,0.4
14827,c,d,0.2
14829,b,d,0.8
14828,b,d,0.6
12058,d,c,0.2
15214,d,c,0.5217391304347826
13035,b,c,0.5555555555555556
16388,c,a,0.5
12491,b,d,0.4117647058823529
13841,d,c,0.28205128205128205
16703,b,a,0.7966101694915254
16021,d,a,0.6111111111111112
14744,d,a,0.7142857142857143
14745,c,d,0.8571428571428571
14746,c,d,0.5714285714285714
13128,b,d,1.0
13126,c,d,1.0
13127,c,d,1.0
12854,a,d,0.8333333333333334
12852,b,c,0.5
12853,b,c,0.16666666666666666
12769,a,c,0.7894736842105263
12770,c,b,0.7894736842105263
12771,d,a,0.7368421052631579
14772,c,a,0.5714285714285714
14773,b,c,0.7142857142857143
14771,d,c,0.7142857142857143
12860,a,b,0.8888888888888888
12858,b,d,0.5555555555555556
12859,b,a,0.8888888888888888
13755,c,d,0.8
13756,d,a,0.5
13754,a,c,0.8
13286,b,a,0.6666666666666666
13285,b,a,0.8333333333333334
13287,d,b,0.6666666666666666
12935,b,c,0.6307692307692307
13001,d,b,0.2857142857142857
13002,b,d,0.8571428571428571
13003,d,c,0.8571428571428571
13114,d,c,1.0
13115,a,d,0.6666666666666666
13116,d,b,0.8333333333333334
16268,c,d,0.6666666666666666
16269,a,b,0.0
16270,a,d,0.0
14056,c,d,1.0
14058,d,a,0.5714285714285714
14057,b,d,1.0
12112,b,d,0.5
12113,c,d,0.16666666666666666
12111,d,c,0.8333333333333334
15916,b,d,1.0
15918,d,b,0.0
15917,a,d,1.0
16627,b,c,0.7741935483870968
13864,d,c,0.8620689655172413
15364,d,c,0.6451612903225806
13473,a,d,0.78125
16556,d,a,0.21739130434782608
14636,a,c,0.3829787234042553
15361,a,c,0.5862068965517241
15495,a,b,0.6129032258064516
15136,a,b,0.6666666666666666
16897,b,c,0.6451612903225806
16393,b,c,0.6666666666666666
16250,c,d,0.7428571428571429
16824,a,c,0.8709677419354839
16386,d,b,0.5
15219,b,d,0.8333333333333334
16767,b,a,0.5172413793103449
13181,c,d,0.3870967741935484
16626,a,d,0.4666666666666667
16817,b,c,0.3125
16770,b,d,0.8157894736842105
14513,c,b,0.6285714285714286
13091,a,b,0.47058823529411764
16618,b,c,0.6451612903225806
16769,c,b,0.45161290322580644
15823,c,a,0.7843137254901961
13852,a,c,0.75
13850,d,a,0.125
13851,a,b,0.875
16446,a,d,0.7619047619047619
12701,c,a,0.7083333333333334
12503,c,d,0.6842105263157895
11974,b,c,0.6774193548387096
15954,a,c,0.5517241379310345
16891,a,b,0.7894736842105263
15650,d,c,0.3076923076923077
12505,c,d,0.8235294117647058
13837,a,b,0.5833333333333334
15743,a,d,0.8115942028985508
14517,d,c,0.2647058823529412
14757,b,a,0.5714285714285714
14756,d,a,0.8571428571428571
14758,c,d,0.7142857142857143
13300,c,d,1.0
13302,b,a,0.8571428571428571
13301,b,c,0.7142857142857143
14307,d,c,1.0
14306,b,d,1.0
14308,a,b,0.5
12081,d,a,0.8333333333333334
12083,b,c,0.5
12082,c,d,0.6666666666666666
15421,b,d,0.7
15423,d,c,1.0
15422,d,a,0.5
15078,d,a,0.38461538461538464
15079,a,c,0.46153846153846156
15077,c,b,0.8461538461538461
12114,d,c,0.14285714285714285
12116,a,d,0.5714285714285714
12115,c,a,0.42857142857142855
13868,d,a,0.4642857142857143
14484,d,b,0.3333333333333333
14485,d,b,0.6666666666666666
14483,a,d,0.3333333333333333
883,a,c,0.7831325301204819
1027,b,a,0.7894736842105263
13584,c,b,0.7450980392156863
15137,a,c,0.8064516129032258
16124,a,d,0.875
16069,b,a,0.5217391304347826
15649,b,d,0.35
13087,b,d,0.8846153846153846
4717,c,b,0.9655172413793104
8297,c,a,0.8125
8298,c,a,0.6984126984126984
8299,c,d,0.6875
8300,b,c,0.47619047619047616
8301,c,a,0.890625
16383,c,a,0.65625
13475,d,a,0.5
12008,a,d,0.6363636363636364
16217,d,c,0.5
16216,b,c,0.5
16215,b,c,0.0
14317,d,c,1.0
14315,c,d,1.0
14316,b,a,0.7142857142857143
15370,a,b,0.6451612903225806
12281,b,c,0.6153846153846154
12282,d,a,0.7692307692307693
12283,a,c,0.7692307692307693
15480,d,c,0.84375
15478,d,c,0.90625
15479,c,d,0.84375
15027,c,a,0.4
15029,a,d,0.8
15028,b,c,0.8
12075,b,d,0.6
12077,a,d,0.4
12076,d,b,0.6
12830,d,c,0.5588235294117647
12829,c,b,0.9117647058823529
12828,b,d,0.35294117647058826
14530,b,d,1.0
14531,c,d,1.0
14529,a,d,1.0
12194,b,a,0.5161290322580645
14512,d,b,0.4666666666666667
13547,a,d,0.7391304347826086
16639,b,c,0.7307692307692307
15646,d,c,0.45161290322580644
16461,a,d,0.8166666666666667
13717,b,a,0.5
13718,a,d,0.5
13719,c,d,0.5
16219,d,c,1.0
16218,c,b,0.0
16220,a,c,0.5
11994,d,a,0.5
11996,a,d,0.7857142857142857
11995,d,c,0.8571428571428571
12498,c,b,0.3076923076923077
11971,b,c,0.4444444444444444
6307,b,a,0.7857142857142857
16365,c,b,0.47368421052631576
13554,a,b,0.16666666666666666
13556,b,c,0.6666666666666666
13555,b,d,0.3333333333333333
12078,a,d,0.7777777777777778
12080,b,a,0.3333333333333333
12079,d,a,0.5555555555555556
12517,c,d,0.7777777777777778
12515,c,a,0.1111111111111111
12516,d,b,0.4444444444444444
12564,b,d,0.6666666666666666
12565,d,c,0.6666666666666666
12566,d,a,0.9444444444444444
12613,c,d,0.3333333333333333
12612,b,d,1.0
12614,b,d,1.0
13296,a,b,0.5
13294,b,a,0.0
13295,d,b,0.5
15094,c,d,0.6666666666666666
15095,b,a,0.6666666666666666
13820,d,c,1.0
13821,c,d,0.0
13822,a,b,0.5
15806,d,b,0.3333333333333333
15808,c,b,0.6666666666666666
15807,b,d,1.0
15190,c,b,0.673469387755102
7317,c,b,0.75
7316,b,a,0.5769230769230769
7318,d,c,0.9038461538461539
7315,a,b,0.6538461538461539
7314,b,d,0.9423076923076923
8327,c,b,0.9736842105263158
8328,c,d,0.7777777777777778
8329,a,c,0.9722222222222222
8330,b,d,0.5142857142857142
14592,c,a,0.7142857142857143
14593,a,d,0.5714285714285714
14594,b,c,0.2857142857142857
12052,d,a,0.7407407407407407
16902,a,d,0.6176470588235294
13023,d,b,0.9142857142857143
16018,b,d,0.6538461538461539
15634,a,c,0.42857142857142855
15633,b,c,0.42857142857142855
15632,a,d,0.7142857142857143
13432,b,d,0.5
13433,a,d,0.5
13431,d,c,0.75
16449,a,d,0.7619047619047619
14014,d,c,0.6666666666666666
14016,c,a,0.5
14015,c,b,0.6666666666666666
16884,b,c,0.6666666666666666
16880,a,b,0.8333333333333334
16883,c,a,0.5
16881,a,d,1.0
16882,c,d,0.6666666666666666
16257,d,c,0.8571428571428571
13435,c,a,0.6666666666666666
13434,b,d,1.0
13436,d,b,0.6666666666666666
15776,a,d,0.7323943661971831
12370,d,b,0.17391304347826086
12189,a,d,0.8571428571428571
15773,c,d,0.59375
15661,a,c,0.6764705882352942
16637,a,c,0.2727272727272727
15949,c,a,0.15625
15224,d,c,0.3870967741935484
13872,c,b,0.5161290322580645
13657,d,c,0.7692307692307693
13656,c,d,0.7692307692307693
13658,c,d,0.6153846153846154
13848,c,d,0.4
13847,d,c,0.6
13849,b,a,0.4
15154,d,a,0.7142857142857143
15153,b,c,0.42857142857142855
15155,a,d,0.8571428571428571
15152,b,d,0.3333333333333333
15151,c,a,0.6666666666666666
15150,a,b,0.3333333333333333
15920,b,c,0.75
15919,d,b,0.875
15921,a,b,0.625
14627,a,b,0.75
14626,c,a,0.5
14625,a,c,0.75
14872,d,b,0.6666666666666666
14871,c,d,1.0
14873,b,c,0.0
16273,b,c,0.5
16272,a,c,0.5
16271,c,d,0.0
12492,a,b,0.5789473684210527
16829,c,d,1.0
16828,b,c,0.75
16827,d,c,0.75
14805,c,b,0.5294117647058824
14806,b,a,0.35294117647058826
14803,a,d,0.7058823529411765
14804,c,a,0.4117647058823529
14802,b,d,0.7647058823529411
16584,b,d,0.5714285714285714
16582,a,d,0.8571428571428571
16583,d,b,0.42857142857142855
12563,a,d,0.5
12562,b,d,1.0
12561,a,d,1.0
13279,d,a,0.6666666666666666
13280,b,d,0.6666666666666666
13281,c,b,0.6666666666666666
14200,b,d,0.6
14201,a,d,1.0
14199,d,c,0.2
13097,d,a,0.7272727272727273
16390,b,d,0.3448275862068966
13640,c,a,0.25
13636,c,d,1.0
13638,b,a,0.5
13637,b,a,0.25
13639,a,b,0.75
12158,a,d,0.7142857142857143
12157,d,a,0.2857142857142857
12156,c,a,0.8571428571428571
15147,c,b,0.3
15149,b,c,0.4
15148,b,c,0.4
16498,b,c,0.6666666666666666
16497,a,d,0.0
16496,b,d,0.6666666666666666
13560,c,d,0.6666666666666666
13561,a,d,1.0
13562,b,d,0.6666666666666666
16710,b,c,0.9347826086956522
14765,b,c,0.8
14766,c,d,1.0
14767,c,a,0.8
13180,b,d,0.6666666666666666
7490,a,b,0.9777777777777777
7491,d,b,0.9555555555555556
7492,a,b,0.9777777777777777
7493,d,a,0.37777777777777777
7494,c,d,0.8666666666666667
14880,c,d,1.0
14881,b,d,1.0
14882,a,d,1.0
15973,a,d,0.7692307692307693
15975,b,a,0.6923076923076923
15974,b,a,0.6153846153846154
15972,d,c,0.46153846153846156
15971,c,d,0.6923076923076923
12494,a,c,0.2894736842105263
13539,b,c,0.6666666666666666
13438,d,c,1.0
13437,a,d,0.0
13439,c,d,1.0
14311,a,d,1.0
14310,d,c,0.7142857142857143
14309,d,c,0.7857142857142857
12277,a,d,0.9230769230769231
12276,c,a,0.7692307692307693
12275,d,c,0.6923076923076923
12168,a,b,0.3333333333333333
12170,b,c,0.3333333333333333
12169,b,c,0.8888888888888888
14522,c,b,0.7083333333333334
12175,a,c,0.43902439024390244
8308,c,a,0.8275862068965517
8309,c,d,0.6551724137931034
8311,c,b,0.6206896551724138
8307,b,d,0.8620689655172413
8310,b,d,0.8620689655172413
13177,d,c,0.6486486486486487
12382,a,c,0.6666666666666666
12384,d,a,0.5555555555555556
12383,c,b,0.6666666666666666
16624,c,d,0.9032258064516129
12865,c,d,0.6666666666666666
12866,d,c,0.6666666666666666
12864,d,b,0.3333333333333333
15282,a,b,0.8936170212765957
13535,d,a,0.7857142857142857
12555,a,c,0.75
12556,a,b,0.25
12557,a,d,1.0
12120,d,b,0.8333333333333334
12122,a,b,0.8333333333333334
12121,c,a,0.5833333333333334
14213,a,d,1.0
14211,a,d,0.3333333333333333
14212,c,d,1.0
14360,c,a,0.8571428571428571
14359,d,b,0.5714285714285714
14363,c,a,0.2857142857142857
14361,b,d,0.42857142857142855
14362,c,d,0.5714285714285714
12583,c,b,0.8
12584,d,a,0.8
12585,b,d,0.6
12586,d,a,0.8
12582,b,c,0.8
14667,a,d,0.8333333333333334
14666,b,c,0.6666666666666666
14669,c,d,0.6666666666666666
14665,c,a,0.8333333333333334
14668,b,c,0.6666666666666666
14701,a,d,0.625
14702,c,a,0.75
14700,c,d,1.0
13288,d,c,0.0
13289,b,d,0.5
13290,c,d,1.0
14939,c,b,0.3333333333333333
14942,c,d,1.0
14940,a,d,0.0
14941,b,d,0.3333333333333333
12091,a,d,0.375
12092,c,b,0.75
12090,a,d,0.375
16795,b,c,0.0
16793,d,c,0.0
16794,a,d,1.0
13514,d,b,0.8571428571428571
13516,c,d,0.14285714285714285
13515,b,c,0.5714285714285714
14471,a,b,0.5
14473,b,d,0.625
14472,c,d,0.875
15135,b,a,0.8333333333333334
11998,a,b,0.7857142857142857
16621,d,b,0.175
12640,b,c,0.6
12639,d,c,1.0
12641,c,b,0.8
12642,c,d,0.4
12643,b,d,0.4
16475,b,c,0.5
16476,b,c,0.75
16474,d,b,0.5
16472,a,c,0.375
16473,d,b,0.625
12426,b,c,0.5
12427,d,b,0.5
12890,b,d,0.75
12891,d,c,0.25
12889,a,b,0.75
12892,c,d,0.5
12100,b,a,0.5
12098,c,d,0.5
12097,a,d,0.5
12099,d,b,0.5
16222,d,a,0.25
16223,b,a,0.0
16221,d,c,1.0
16368,d,a,0.8
16369,d,a,0.4
16370,b,a,0.4
16371,a,b,0.8
13650,d,c,1.0
13652,c,d,1.0
13651,c,d,1.0
14152,a,d,1.0
14151,a,d,1.0
14153,b,c,0.8
15367,a,d,0.8260869565217391
